set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
chemp_n9,graph:energy,11704,10619,False,2001,0.17096719070403282,7,0.1983817046741297,13.514714054138487
chemp_n9,graph:spectral_radius,11704,9794,False,3022,0.25820232399179766,39,0.4419473204178486,13.514714054138487
chemp_n9,graph:wiener,11704,111,False,11687,0.9985475051264525,631,8.070413820517446,13.514714054138487
chem_m4_n9,deck:itself,14592,14592,True,0,0.0,1,0.0,13.832890014164741
chem_m4_n9,deck:n,14592,48,False,14587,0.9996573464912281,2768,10.254377152922393,13.832890014164741
chem_m4_n9,deck:m,14592,15,False,14592,1.0,3075,10.86734579016313,13.832890014164741
chem_m4_n9,deck:deg_seq,14592,1824,False,14051,0.9629248903508771,174,4.216744877811155,13.832890014164741
chem_m4_n9,deck:edge_types,14592,11107,False,5555,0.38068804824561403,20,0.6089596574455235,13.832890014164741
chem_m4_n9,deck:comp_sizes,14592,476,False,14427,0.9886924342105263,1585,8.176271190031303,13.832890014164741
chem_m4_n9,deck:n_comp,14592,65,False,14589,0.9997944078947368,1711,9.260125163099826,13.832890014164741
chem_m4_n9,deck:max_deg,14592,56,False,14590,0.9998629385964912,2555,9.790550158684342,13.832890014164741
chem_m4_n9,deck:min_deg,14592,173,False,14565,0.9981496710526315,1331,8.259487662374733,13.832890014164741
chem_m4_n9,deck:n_leaves,14592,578,False,14447,0.9900630482456141,653,6.66376844177848,13.832890014164741
chem_m4_n9,deck:tri,14592,346,False,14517,0.994860197368421,529,7.237465905949546,13.832890014164741
chem_m4_n9,deck:clique,14592,81,False,14583,0.9993832236842105,1927,9.171821688692836,13.832890014164741
chem_m4_n9,deck:indep,14592,296,False,14534,0.9960252192982456,796,7.521320856710898,13.832890014164741
chem_m4_n9,deck:chrom,14592,148,False,14566,0.9982182017543859,2297,9.290129768078403,13.832890014164741
chem_m4_n9,deck:girth,14592,152,False,14555,0.9974643640350878,2138,9.178359250985698,13.832890014164741
chem_m4_n9,deck:n_bridges,14592,447,False,14529,0.9956825657894737,622,6.624726612920886,13.832890014164741
chem_m4_n9,deck:n_cut,14592,2076,False,13797,0.9455180921052632,528,4.813143896899107,13.832890014164741
chem_m4_n9,deck:bipartite,14592,78,False,14582,0.9993146929824561,2507,9.755235111610231,13.832890014164741
chem_m4_n9,deck:forest,14592,41,False,14584,0.9994517543859649,3075,10.768689440072048,13.832890014164741
chem_m4_n9,deck:biconnected,14592,109,False,14578,0.9990405701754386,2005,9.041099942157919,13.832890014164741
chem_m4_n9,deck:diam,14592,1572,False,13950,0.9560032894736842,313,5.197661691809075,13.832890014164741
