set,n_graphs,signature,target,target_desc,determined,H_target,I_signature_target,H_target_given_signature
conn_m4_n9,273187,deck:lap_charpoly,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:lap_charpoly,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:lap_charpoly,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,ds,degree sequence of G,True,9.698296,9.698296,0.0
conn_m4_n9,273187,deck:energy,ds_sig,multiset of degree sequences of the cards,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,et,multiset of edge degree-types of G,True,14.530783,14.530783,0.0
conn_m4_n9,273187,deck:energy,so,Sombor index SO(G),True,14.530489,14.530489,0.0
conn_m4_n9,273187,deck:energy,dd,multiset {Delta_e},True,17.830942,17.830942,0.0
conn_m4_n9,273187,deck:energy,taus,number of spanning trees,True,14.36935,14.36935,0.0
conn_m4_n9,273187,deck:energy,tri,number of triangles,True,4.569656,4.569656,0.0
conn_m4_n9,273187,deck:energy,wiener,Wiener index,True,4.644815,4.644815,0.0
conn_m4_n9,273187,deck:energy,n,order n,True,0.282352,0.282352,0.0
conn_m4_n9,273187,deck:energy,m,size m,True,3.73356,3.73356,0.0
conn_m4_n9,273187,deck:energy,C,Sombor deletion correction C(G),True,14.530783,14.530783,0.0
